David,590,11/29/15 20:04,9.552983,-0.66445
David,590,11/29/15 21:04,9.5519,-0.66995
David,590,11/29/15 22:04,9.549267,-0.6748
David,590,11/29/15 23:05,9.545217,-0.677367
David,590,11/30/15 0:04,9.542867,-0.6715
David,590,11/30/15 1:04,9.540683,-0.669183
David,590,11/30/15 2:04,9.5246,-0.672783
David,590,11/30/15 4:05,9.510733,-0.67645
David,590,11/30/15 5:04,9.5046,-0.681266
David,590,11/30/15 7:04,9.499683,-0.6887
David,590,11/30/15 8:04,9.4948,-0.686067
David,590,11/30/15 9:04,9.488067,-0.679533
David,590,11/30/15 10:04,9.47575,-0.677217
David,590,11/30/15 11:05,9.469267,-0.678233
David,590,11/30/15 12:04,9.468733,-0.678883
David,590,11/30/15 13:04,9.462283,-0.679517
David,590,11/30/15 15:04,9.4482,-0.670033
David,590,11/30/15 16:06,9.429183,-0.671966
David,590,11/30/15 20:04,9.393217,-0.681116
David,590,11/30/15 22:04,9.378467,-0.690283
David,590,11/30/15 23:04,9.376633,-0.692017
David,590,12/1/15 0:05,9.3763,-0.694767
David,590,12/1/15 1:05,9.374283,-0.69785
David,590,12/1/15 2:04,9.373883,-0.700383
David,590,12/1/15 3:04,9.372667,-0.700883
David,590,12/1/15 4:05,9.3723,-0.70395
David,590,12/1/15 5:07,9.370366,-0.705383
David,590,12/1/15 6:06,9.367316,-0.7087
David,590,12/1/15 7:05,9.366533,-0.711217
